Gmt time,Open,High,Low,Close,Volume
2020-12-31 16:00:00,28782.01000000,28822.59000000,28311.00000000,28380.60000000,2970.38140600
2020-12-31 17:00:00,28382.47000000,28723.68000000,28362.00000000,28571.97000000,2435.55698800
2020-12-31 18:00:00,28571.97000000,28898.00000000,28424.56000000,28872.25000000,2579.41940800
2020-12-31 19:00:00,28872.24000000,29000.00000000,28742.41000000,28897.83000000,2293.82133900
2020-12-31 20:00:00,28897.84000000,29139.65000000,28862.00000000,29126.70000000,1936.48029900
2020-12-31 21:00:00,29126.71000000,29169.55000000,28900.79000000,28966.36000000,2524.47311100
2020-12-31 22:00:00,28966.36000000,29143.73000000,28910.19000000,29100.84000000,1438.50632600
2020-12-31 23:00:00,29100.83000000,29110.35000000,28780.00000000,28923.63000000,1976.41929900
2021-01-01 00:00:00,28923.63000000,29031.34000000,28690.17000000,28995.13000000,2311.81144500
2021-01-01 01:00:00,28995.13000000,29470.00000000,28960.35000000,29409.99000000,5403.06847100
2021-01-01 02:00:00,29410.00000000,29465.26000000,29120.03000000,29194.65000000,2384.23156000
2021-01-01 03:00:00,29195.25000000,29367.00000000,29150.02000000,29278.40000000,1461.34507700
2021-01-01 04:00:00,29278.41000000,29395.00000000,29029.40000000,29220.31000000,2038.04680300
2021-01-01 05:00:00,29220.31000000,29235.28000000,29084.11000000,29187.01000000,1469.95626200
2021-01-01 06:00:00,29187.01000000,29270.00000000,29077.32000000,29174.35000000,1420.72629100
2021-01-01 07:00:00,29174.35000000,29191.98000000,28806.54000000,29092.83000000,2380.18091800
2021-01-01 08:00:00,29092.84000000,29178.03000000,28872.24000000,29000.01000000,2008.16573900
2021-01-01 09:00:00,29000.01000000,29307.73000000,28970.00000000,29202.21000000,2022.05602200
2021-01-01 10:00:00,29202.21000000,29344.97000000,29152.88000000,29223.82000000,1944.25584100
2021-01-01 11:00:00,29223.82000000,29402.57000000,29212.44000000,29313.49000000,2309.22771700
2021-01-01 12:00:00,29313.49000000,29600.00000000,29150.00000000,29233.49000000,4191.91516100
2021-01-01 13:00:00,29233.49000000,29470.00000000,29200.00000000,29464.79000000,2211.29829000
2021-01-01 14:00:00,29464.79000000,29530.00000000,29266.15000000,29327.84000000,2612.67217000
2021-01-01 15:00:00,29327.83000000,29391.00000000,29030.14000000,29188.67000000,2779.06389400
2021-01-01 16:00:00,29188.67000000,29360.00000000,29125.00000000,29300.57000000,1490.32948400
2021-01-01 17:00:00,29300.79000000,29339.76000000,28937.00000000,29079.64000000,2504.97709900
2021-01-01 18:00:00,29077.59000000,29259.98000000,28624.57000000,29072.70000000,4226.43004100
2021-01-01 19:00:00,29072.70000000,29125.32000000,28950.00000000,29029.04000000,1629.22872100
2021-01-01 20:00:00,29029.04000000,29279.72000000,28880.37000000,29200.96000000,1838.54908200
2021-01-01 21:00:00,29200.97000000,29289.82000000,29130.00000000,29160.39000000,1447.22964100
2021-01-01 22:00:00,29163.17000000,29326.74000000,29104.57000000,29262.32000000,1127.03589700
2021-01-01 23:00:00,29262.32000000,29338.89000000,29228.14000000,29331.69000000,971.12338500
2021-01-02 00:00:00,29331.70000000,29338.59000000,28946.53000000,29197.48000000,2638.15937900
2021-01-02 01:00:00,29197.93000000,29400.00000000,29100.00000000,29359.47000000,1891.99724900
2021-01-02 02:00:00,29359.46000000,29469.00000000,29320.01000000,29323.82000000,1704.83013700
2021-01-02 03:00:00,29323.82000000,29382.49000000,29256.85000000,29351.95000000,1158.04176100
2021-01-02 04:00:00,29351.95000000,29396.00000000,29220.00000000,29349.63000000,988.71107000
2021-01-02 05:00:00,29349.63000000,29590.00000000,29349.63000000,29589.99000000,2778.87823100
2021-01-02 06:00:00,29589.99000000,29745.00000000,29450.00000000,29709.07000000,3030.24082000
2021-01-02 07:00:00,29709.06000000,29820.50000000,29623.31000000,29750.00000000,3067.81272400
2021-01-02 08:00:00,29751.47000000,29849.11000000,29640.00000000,29844.51000000,2358.08824100
2021-01-02 09:00:00,29844.52000000,29899.00000000,29578.05000000,29612.87000000,3188.49737500
2021-01-02 10:00:00,29612.88000000,29829.00000000,29473.91000000,29680.99000000,2315.18233700
2021-01-02 11:00:00,29679.51000000,29780.53000000,29622.79000000,29755.00000000,1365.03665500
2021-01-02 12:00:00,29754.99000000,30888.00000000,29741.39000000,30604.03000000,12772.56604400
2021-01-02 13:00:00,30604.03000000,31561.87000000,30521.00000000,31541.17000000,9182.42970300
2021-01-02 14:00:00,31546.06000000,31567.89000000,31065.00000000,31290.53000000,6447.78389700
2021-01-02 15:00:00,31290.53000000,31800.00000000,31236.37000000,31691.29000000,5626.19375500
2021-01-02 16:00:00,31691.09000000,33000.00000000,31616.42000000,32482.28000000,15432.28518600
2021-01-02 17:00:00,32484.28000000,32935.00000000,32394.77000000,32856.96000000,6402.18070100
2021-01-02 18:00:00,32856.95000000,33300.00000000,32421.00000000,32999.98000000,7170.29541200
2021-01-02 19:00:00,32999.98000000,33220.00000000,32690.00000000,33027.20000000,5844.85649900
2021-01-02 20:00:00,33027.20000000,33061.37000000,30550.00000000,30667.22000000,15733.28311200
2021-01-02 21:00:00,30669.43000000,32005.94000000,30300.00000000,31694.59000000,10395.12064200
2021-01-02 22:00:00,31693.53000000,32311.92000000,31424.96000000,32145.66000000,3879.06209400
2021-01-02 23:00:00,32143.53000000,32246.67000000,31500.00000000,32178.33000000,4622.34033800
2021-01-03 00:00:00,32176.45000000,32497.80000000,31962.99000000,32447.94000000,3346.06214100
